branch	mode	backend	category	language	test	status	exit_code	duration_seconds	command	log
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_stdout_child	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_stdout_cloexec	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_stdout_dup	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_stdout_redirect	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_symlink	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sync	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sync_file_range	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_syscall_bp	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_syscall_in_writable_mem	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_syscallbuf_signal_reset	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_syscallbuf_sigstop	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sysconf_conf	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sysctl	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sysemu_singlestep	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_sysinfo	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_tgkill	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_thread_stress	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_threads	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_truncate_temp	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_tun	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_ulimit_low	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_uname	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_unexpected_exit_pid_ns	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_unjoined_thread	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_unshare	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_vdso_clock_gettime_stack	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_vdso_gettimeofday_stack	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_vdso_parts	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_vdso_time_stack	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_vfork_flush	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_vfork_read_clone_stress	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_video_capture	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_vm_readv_writev	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_wait_for_all	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_write_race	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_writev	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_xattr	FAIL	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	strict	ptrace	rr_test_suite	C/C++	rr_suite::rr_zero_length_read	PASS	101	364.586	timeout 1200s cargo test -p hermit --test rr_suite -- --ignored --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-strict-rr_suite
frontier	record_replay	ptrace	basic_system_binaries	C/C++	c_ls	PASS	0	0.877	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error record start --verify -- /usr/bin/ls --version 	/tmp/hermit-progress-artifacts-final/frontier-record-c_ls
frontier	record_replay	ptrace	basic_system_binaries	Rust	rustc_version	FAIL	1	22.182	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error record start --verify -- /home/newton/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/bin/rustc --version 	/tmp/hermit-progress-artifacts-final/frontier-record-rustc_version
frontier	record_replay	ptrace	basic_system_binaries	Python	python_hello	PASS	0	2.220	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error record start --verify -- /usr/bin/python3 -c print\(\'python-ok\'\) 	/tmp/hermit-progress-artifacts-final/frontier-record-python_hello
frontier	record_replay	ptrace	basic_system_binaries	Java	java_version	FAIL	124	60.005	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error record start --verify -- /usr/bin/java -version 	/tmp/hermit-progress-artifacts-final/frontier-record-java_version
frontier	record_replay	ptrace	basic_system_binaries	Go	go_version	FAIL	1	1.781	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error record start --verify -- /usr/bin/go version 	/tmp/hermit-progress-artifacts-final/frontier-record-go_version
frontier	record_replay	ptrace	basic_system_binaries	Ruby	ruby_hello	FAIL	1	2.246	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error record start --verify -- /usr/bin/ruby -e puts\ \'ruby-ok\' 	/tmp/hermit-progress-artifacts-final/frontier-record-ruby_hello
frontier	record_replay	ptrace	basic_system_binaries	OCaml	ocaml_version	FAIL	1	1.229	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error record start --verify -- /usr/bin/ocaml -version 	/tmp/hermit-progress-artifacts-final/frontier-record-ocaml_version
frontier	record_replay	ptrace	basic_system_binaries	Node.js	node_hello	FAIL	1	7.908	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error record start --verify -- /usr/bin/node -e console.log\(\'node-ok\'\) 	/tmp/hermit-progress-artifacts-final/frontier-record-node_hello
frontier	record_replay	ptrace	basic_system_binaries	Other	shell_hello	PASS	0	0.732	timeout 60s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit --log error record start --verify -- /usr/bin/sh -c printf\ \'shell-ok\\n\' 	/tmp/hermit-progress-artifacts-final/frontier-record-shell_hello
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_curl_version	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_find_directory_tree	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_replay_matrix	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_clock_total_order	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_exit_group	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_futex_timeout	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_futex_wait_child	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_futex_wake_some	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_heap_ptrs	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_nanosleep	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_pipe_basics	FAIL	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_poll	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_poll_spin	FAIL	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_print_nanosleep_race	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_rdtsc	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_sched_yield	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_stack_ptr	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_rs_thread_random	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_timeout_fires_even_when_sigalrm_is_blocked	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_timeout_kills_guest_without_committing_partial_data	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_timeout_preserves_existing_last	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	record_replay	ptrace	integration_tests	Rust	record_replay::record_timeout_terminates_descendant_processes	PASS	101	38.971	timeout 900s cargo test -p hermit --test record_replay -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/frontier-record_replay-record_replay
frontier	chaos	ptrace	chaos	Rust	chaos_mode_matrix::chaos_mode_matrix	PASS	0	4.033	timeout 300s cargo test -p hermit --test hermit_modes chaos_mode_matrix -- --exact 	/tmp/hermit-progress-artifacts-final/frontier-chaos-chaos_mode_matrix
frontier	chaos	ptrace	chaos	Rust	hello_race_chaos_verify::hello_race_chaos_verify	PASS	0	2.716	timeout 300s cargo test -p hermit --test hermit_modes hello_race_chaos_verify -- --exact 	/tmp/hermit-progress-artifacts-final/frontier-chaos-hello_race_chaos_verify
frontier	chaos	ptrace	chaos	Rust	fast_chaos_matrix::fast_chaos_matrix	PASS	0	17.895	timeout 600s cargo test -p hermit --test stress_suite fast_chaos_matrix -- --exact 	/tmp/hermit-progress-artifacts-final/frontier-chaos-fast_chaos_matrix
frontier	debugger	ptrace	debugger_attachment	Other	debugger_record_replay	PASS	0	0.719	timeout 180s /home/newton/work/dev-hermit/worktrees/progress-frontier-final/target/debug/hermit record start --verify-with-gdbex=continue -- /bin/true 	/tmp/hermit-progress-artifacts-final/frontier-debugger-debugger_record_replay
frontier	bisection	ptrace	schedule_bisection	Rust	schedule_bisect::schedule_bisect_localizes_publish_ordering_race	PASS	0	1.634	timeout 900s cargo test -p hermit --test stress_suite schedule_bisect_localizes_publish_ordering_race -- --exact 	/tmp/hermit-progress-artifacts-final/frontier-bisection-schedule_bisect
